roadno,city,site_id,road
1,臺中市,臺中市中區,三民路
2,臺中市,臺中市中區,中正路
3,臺中市,臺中市中區,中華路
4,臺中市,臺中市中區,光復路
5,臺中市,臺中市中區,公園路
6,臺中市,臺中市中區,吉祥街
7,臺中市,臺中市中區,市府路
8,臺中市,臺中市中區,建國路
9,臺中市,臺中市中區,新民街
10,臺中市,臺中市中區,柳川西路
11,臺中市,臺中市中區,民權路
12,臺中市,臺中市中區,篤行路
13,臺中市,臺中市中區,綠川西街
14,臺中市,臺中市中區,自由路
15,臺中市,臺中市中區,興中街
16,臺中市,臺中市中區,雙十路
17,臺中市,臺中市東區,一心街
18,臺中市,臺中市東區,七中路
19,臺中市,臺中市東區,三賢街
20,臺中市,臺中市東區,互助街
21,臺中市,臺中市東區,仁和二街
22,臺中市,臺中市東區,信義街
23,臺中市,臺中市東區,公園東路
24,臺中市,臺中市東區,力行路
25,臺中市,臺中市東區,十勇街
26,臺中市,臺中市東區,十甲北一街
27,臺中市,臺中市東區,十甲北街
28,臺中市,臺中市東區,十甲東二街
29,臺中市,臺中市東區,十甲路
30,臺中市,臺中市東區,南京五街
31,臺中市,臺中市東區,南京四街
32,臺中市,臺中市東區,南京路
33,臺中市,臺中市東區,和平街
34,臺中市,臺中市東區,喬城三街
35,臺中市,臺中市東區,大公街
36,臺中市,臺中市東區,大振街
37,臺中市,臺中市東區,大智路
38,臺中市,臺中市東區,天乙街
39,臺中市,臺中市東區,富台街
40,臺中市,臺中市東區,富貴街
41,臺中市,臺中市東區,建中東街
42,臺中市,臺中市東區,建仁街
43,臺中市,臺中市東區,建勇東街
44,臺中市,臺中市東區,建國路
45,臺中市,臺中市東區,建德路
46,臺中市,臺中市東區,建新街
47,臺中市,臺中市東區,建興街
48,臺中市,臺中市東區,復興路
49,臺中市,臺中市東區,德興二街
50,臺中市,臺中市東區,振福路
51,臺中市,臺中市東區,新民街
52,臺中市,臺中市東區,早溪街
53,臺中市,臺中市東區,旱溪三街
54,臺中市,臺中市東區,旱溪五街
55,臺中市,臺中市東區,旱溪東路
56,臺中市,臺中市東區,旱溪西路
57,臺中市,臺中市東區,東光園路
58,臺中市,臺中市東區,東南街
59,臺中市,臺中市東區,東學街
60,臺中市,臺中市東區,東府街
61,臺中市,臺中市東區,東福一街
62,臺中市,臺中市東區,東福路
63,臺中市,臺中市東區,東義街
64,臺中市,臺中市東區,東英七街
65,臺中市,臺中市東區,東英九街
66,臺中市,臺中市東區,東英五街
67,臺中市,臺中市東區,東英六街
68,臺中市,臺中市東區,東英十七街
69,臺中市,臺中市東區,東英十二街
70,臺中市,臺中市東區,東英十六街
71,臺中市,臺中市東區,東英路
72,臺中市,臺中市東區,東門路
73,臺中市,臺中市東區,樂業二路
74,臺中市,臺中市東區,樂業東三街
75,臺中市,臺中市東區,樂業路
76,臺中市,臺中市東區,永明街
77,臺中市,臺中市東區,玉皇街
78,臺中市,臺中市東區,福仁街
79,臺中市,臺中市東區,福成街
80,臺中市,臺中市東區,福智街
81,臺中市,臺中市東區,立德東街
82,臺中市,臺中市東區,精武東路
83,臺中市,臺中市東區,練武路
84,臺中市,臺中市東區,自強南街
85,臺中市,臺中市東區,自强南街
86,臺中市,臺中市東區,自由二街
87,臺中市,臺中市東區,興大路
88,臺中市,臺中市東區,進德北路
89,臺中市,臺中市東區,鐵路街
90,臺中市,臺中市東區,長福路
91,臺中市,臺中市東區,龍安街
92,臺中市,臺中市南區,三民路
93,臺中市,臺中市南區,五權南路
94,臺中市,臺中市南區,仁和二街
95,臺中市,臺中市南區,仁德街
96,臺中市,臺中市南區,信義南街
97,臺中市,臺中市南區,光輝一街
98,臺中市,臺中市南區,公理街
99,臺中市,臺中市南區,南和二街
100,臺中市,臺中市南區,南屯路
101,臺中市,臺中市南區,南平路
102,臺中市,臺中市南區,南門路
103,臺中市,臺中市南區,台中路
104,臺中市,臺中市南區,和平街
105,臺中市,臺中市南區,國光路
106,臺中市,臺中市南區,大慶街
107,臺中市,臺中市南區,崇倫北街
108,臺中市,臺中市南區,工學一街
109,臺中市,臺中市南區,工學二街
110,臺中市,臺中市南區,工學六街
111,臺中市,臺中市南區,工學路
112,臺中市,臺中市南區,建國北路
113,臺中市,臺中市南區,建成路
114,臺中市,臺中市南區,復興北路
115,臺中市,臺中市南區,復興路
116,臺中市,臺中市南區,德富路
117,臺中市,臺中市南區,德鑫街
118,臺中市,臺中市南區,忠明南路
119,臺中市,臺中市南區,懷寧街
120,臺中市,臺中市南區,文心南路
121,臺中市,臺中市南區,新和街
122,臺中市,臺中市南區,新華街
123,臺中市,臺中市南區,有恒街
124,臺中市,臺中市南區,柳川東路
125,臺中市,臺中市南區,樹義一街
126,臺中市,臺中市南區,樹義五街
127,臺中市,臺中市南區,正氣街
128,臺中市,臺中市南區,民意街
129,臺中市,臺中市南區,民興街
130,臺中市,臺中市南區,永和一街
131,臺中市,臺中市南區,永東街
132,臺中市,臺中市南區,瑞光街
133,臺中市,臺中市南區,福中街
134,臺中市,臺中市南區,福和街
135,臺中市,臺中市南區,福德街
136,臺中市,臺中市南區,福東街
137,臺中市,臺中市南區,福田三街
138,臺中市,臺中市南區,福田五街
139,臺中市,臺中市南區,福義路
140,臺中市,臺中市南區,美和街
141,臺中市,臺中市南區,美村路
142,臺中市,臺中市南區,西川一路
143,臺中市,臺中市南區,高工二街
144,臺中市,臺中市南區,高工路
145,臺中市,臺中市西區,三民西路
146,臺中市,臺中市西區,中山路
147,臺中市,臺中市西區,中華路
148,臺中市,臺中市西區,五廊街
149,臺中市,臺中市西區,五權七街
150,臺中市,臺中市西區,五權二街
151,臺中市,臺中市西區,五權八街
152,臺中市,臺中市西區,五權四街
153,臺中市,臺中市西區,五權西三街
154,臺中市,臺中市西區,五權西五街
155,臺中市,臺中市西區,五權西四街
156,臺中市,臺中市西區,五權路
157,臺中市,臺中市西區,健行路
158,臺中市,臺中市西區,公益北街
159,臺中市,臺中市西區,公舘路
160,臺中市,臺中市西區,博館一街
161,臺中市,臺中市西區,博館二街
162,臺中市,臺中市西區,向上一街
163,臺中市,臺中市西區,向上北路
164,臺中市,臺中市西區,向上路
165,臺中市,臺中市西區,均安街
166,臺中市,臺中市西區,大全街
167,臺中市,臺中市西區,大和路
168,臺中市,臺中市西區,大墩十一街
169,臺中市,臺中市西區,大墩十二街
170,臺中市,臺中市西區,大墩路
171,臺中市,臺中市西區,大忠街
172,臺中市,臺中市西區,大昌街
173,臺中市,臺中市西區,大業北路
174,臺中市,臺中市西區,大華街
175,臺中市,臺中市西區,大隆路
176,臺中市,臺中市西區,存中街
177,臺中市,臺中市西區,市府路
178,臺中市,臺中市西區,康樂街
179,臺中市,臺中市西區,建國路
180,臺中市,臺中市西區,忠仁街
181,臺中市,臺中市西區,忠勤街
182,臺中市,臺中市西區,忠明路
183,臺中市,臺中市西區,忠誠街
184,臺中市,臺中市西區,成功路
185,臺中市,臺中市西區,新生街
186,臺中市,臺中市西區,日盛街
187,臺中市,臺中市西區,日進街
188,臺中市,臺中市西區,明智街
189,臺中市,臺中市西區,明義街
190,臺中市,臺中市西區,東興路
191,臺中市,臺中市西區,柳川東路
192,臺中市,臺中市西區,梅亭街
193,臺中市,臺中市西區,梅川西路
194,臺中市,臺中市西區,模範街
195,臺中市,臺中市西區,民族路
196,臺中市,臺中市西區,民生北路
197,臺中市,臺中市西區,民興街
198,臺中市,臺中市西區,永成街
199,臺中市,臺中市西區,法院前街
200,臺中市,臺中市西區,福龍街
201,臺中市,臺中市西區,篤行路
202,臺中市,臺中市西區,精明一街
203,臺中市,臺中市西區,精美街
204,臺中市,臺中市西區,精誠七街
205,臺中市,臺中市西區,精誠三十街
206,臺中市,臺中市西區,精誠九街
207,臺中市,臺中市西區,精誠二十七街
208,臺中市,臺中市西區,精誠二十九街
209,臺中市,臺中市西區,精誠二十五街
210,臺中市,臺中市西區,精誠二十四街
211,臺中市,臺中市西區,精誠二街
212,臺中市,臺中市西區,精誠八街
213,臺中市,臺中市西區,精誠十一街
214,臺中市,臺中市西區,精誠十三街
215,臺中市,臺中市西區,精誠十二街
216,臺中市,臺中市西區,精誠十八街
217,臺中市,臺中市西區,精誠十四街
218,臺中市,臺中市西區,精誠四街
219,臺中市,臺中市西區,綠川西街
220,臺中市,臺中市西區,美村路
221,臺中市,臺中市西區,自由路
222,臺中市,臺中市西區,英才路
223,臺中市,臺中市西區,華美西街
224,臺中市,臺中市西區,貴和街
225,臺中市,臺中市西區,長春街
226,臺中市,臺中市北區,一中街
227,臺中市,臺中市北區,中央街
228,臺中市,臺中市北區,中正路
229,臺中市,臺中市北區,中華西街
230,臺中市,臺中市北區,中達街
231,臺中市,臺中市北區,五權路
232,臺中市,臺中市北區,五順街
233,臺中市,臺中市北區,健行路
234,臺中市,臺中市北區,公園路
235,臺中市,臺中市北區,北屯路
236,臺中市,臺中市北區,北平三街
237,臺中市,臺中市北區,北平四街
238,臺中市,臺中市北區,北興街
239,臺中市,臺中市北區,博館一街
240,臺中市,臺中市北區,博館東街
241,臺中市,臺中市北區,原子街
242,臺中市,臺中市北區,國強街
243,臺中市,臺中市北區,國瑞街
244,臺中市,臺中市北區,國𧯽街
245,臺中市,臺中市北區,大德街
246,臺中市,臺中市北區,大義街
247,臺中市,臺中市北區,天津一街
248,臺中市,臺中市北區,天祥街
249,臺中市,臺中市北區,太原七街
250,臺中市,臺中市北區,太原九街
251,臺中市,臺中市北區,太原五街
252,臺中市,臺中市北區,太原六街
253,臺中市,臺中市北區,太原南一街
254,臺中市,臺中市北區,太原南二街
255,臺中市,臺中市北區,太原路
256,臺中市,臺中市北區,太平路
257,臺中市,臺中市北區,富強街
258,臺中市,臺中市北區,尊賢路
259,臺中市,臺中市北區,尚德街
260,臺中市,臺中市北區,崇德路
261,臺中市,臺中市北區,德化街
262,臺中市,臺中市北區,忠太西路
263,臺中市,臺中市北區,忠明三街
264,臺中市,臺中市北區,忠明五街
265,臺中市,臺中市北區,忠明六街
266,臺中市,臺中市北區,忠明路
267,臺中市,臺中市北區,文化街
268,臺中市,臺中市北區,文昌一街
269,臺中市,臺中市北區,文昌東三街
270,臺中市,臺中市北區,文武街
271,臺中市,臺中市北區,文祥路
272,臺中市,臺中市北區,日興街
273,臺中市,臺中市北區,日進路
274,臺中市,臺中市北區,東光七街
275,臺中市,臺中市北區,東光二街
276,臺中市,臺中市北區,東光八街
277,臺中市,臺中市北區,東光東街
278,臺中市,臺中市北區,東成一街
279,臺中市,臺中市北區,東成二街
280,臺中市,臺中市北區,東漢街
281,臺中市,臺中市北區,柳川西路
282,臺中市,臺中市北區,梅亭東街
283,臺中市,臺中市北區,梅川東路
284,臺中市,臺中市北區,梅豐街
285,臺中市,臺中市北區,武昌南街
286,臺中市,臺中市北區,武漢街
287,臺中市,臺中市北區,民權路
288,臺中市,臺中市北區,永定一街
289,臺中市,臺中市北區,永達街
290,臺中市,臺中市北區,湘北街
291,臺中市,臺中市北區,漢口南二街
292,臺中市,臺中市北區,漢陽街
293,臺中市,臺中市北區,瑞祥街
294,臺中市,臺中市北區,福壽街
295,臺中市,臺中市北區,福龍街
296,臺中市,臺中市北區,篤行路
297,臺中市,臺中市北區,綏遠路
298,臺中市,臺中市北區,育強街
299,臺中市,臺中市北區,育才北路
300,臺中市,臺中市北區,育才街
301,臺中市,臺中市北區,育祥街
302,臺中市,臺中市北區,育隆路
303,臺中市,臺中市北區,自強街
304,臺中市,臺中市北區,自由路
305,臺中市,臺中市北區,興進路
306,臺中市,臺中市北區,英才路
307,臺中市,臺中市北區,華信街
308,臺中市,臺中市北區,華美街
309,臺中市,臺中市北區,華貴街
310,臺中市,臺中市北區,衛道一街
311,臺中市,臺中市北區,衛道三街
312,臺中市,臺中市北區,衛道五街
313,臺中市,臺中市北區,衛道六街
314,臺中市,臺中市北區,衛道路
315,臺中市,臺中市北區,西屯路
316,臺中市,臺中市北區,進化北路
317,臺中市,臺中市北區,進北北路
318,臺中市,臺中市北區,進興路
319,臺中市,臺中市北區,錦中街
320,臺中市,臺中市北區,錦平北街
321,臺中市,臺中市北區,錦新街
322,臺中市,臺中市北區,錦祥街
323,臺中市,臺中市北區,陜西路
324,臺中市,臺中市北區,陝西七街
325,臺中市,臺中市北區,陝西二街
326,臺中市,臺中市北區,陝西八街
327,臺中市,臺中市北區,陝西四街
328,臺中市,臺中市北區,陝西東三街
329,臺中市,臺中市北區,陝西東五街
330,臺中市,臺中市北區,陝西路
331,臺中市,臺中市北區,電台街
332,臺中市,臺中市北區,青島東街
333,臺中市,臺中市北區,青島路
334,臺中市,臺中市西屯區,上墩東街
335,臺中市,臺中市西屯區,上墩路
336,臺中市,臺中市西屯區,上安路
337,臺中市,臺中市西屯區,上明三街
338,臺中市,臺中市西屯區,上石路
339,臺中市,臺中市西屯區,中工二路
340,臺中市,臺中市西屯區,中平路
341,臺中市,臺中市西屯區,中康三街
342,臺中市,臺中市西屯區,中康街
343,臺中市,臺中市西屯區,中清路
344,臺中市,臺中市西屯區,何厝東一街
345,臺中市,臺中市西屯區,何厝街
346,臺中市,臺中市西屯區,僑大一街
347,臺中市,臺中市西屯區,僑大六路
348,臺中市,臺中市西屯區,光明路
349,臺中市,臺中市西屯區,凱旋路
350,臺中市,臺中市西屯區,四川三街
351,臺中市,臺中市西屯區,四川五街
352,臺中市,臺中市西屯區,四川西一街
353,臺中市,臺中市西屯區,四川路
354,臺中市,臺中市西屯區,國安二路
355,臺中市,臺中市西屯區,國際街
356,臺中市,臺中市西屯區,大墩二十街
357,臺中市,臺中市西屯區,大墩十九街
358,臺中市,臺中市西屯區,大墩路
359,臺中市,臺中市西屯區,大安西街
360,臺中市,臺中市西屯區,大容東街
361,臺中市,臺中市西屯區,大弘一街
362,臺中市,臺中市西屯區,大弘二街
363,臺中市,臺中市西屯區,大弘六街
364,臺中市,臺中市西屯區,大弘街
365,臺中市,臺中市西屯區,大有一街
366,臺中市,臺中市西屯區,大有二街
367,臺中市,臺中市西屯區,大有東街
368,臺中市,臺中市西屯區,大有西街
369,臺中市,臺中市西屯區,大洲街
370,臺中市,臺中市西屯區,大聖街
371,臺中市,臺中市西屯區,大隆路
372,臺中市,臺中市西屯區,天保街
373,臺中市,臺中市西屯區,天水中街
374,臺中市,臺中市西屯區,天水東二街
375,臺中市,臺中市西屯區,天水西一街
376,臺中市,臺中市西屯區,天水西二街
377,臺中市,臺中市西屯區,天水西六街
378,臺中市,臺中市西屯區,天水西街
379,臺中市,臺中市西屯區,安和一街
380,臺中市,臺中市西屯區,安和二街
381,臺中市,臺中市西屯區,安和西路
382,臺中市,臺中市西屯區,安林路
383,臺中市,臺中市西屯區,寧夏東七街
384,臺中市,臺中市西屯區,寧夏東二街
385,臺中市,臺中市西屯區,寧夏東八街
386,臺中市,臺中市西屯區,寧夏東四街
387,臺中市,臺中市西屯區,寧夏西七街
388,臺中市,臺中市西屯區,寧夏西二街
389,臺中市,臺中市西屯區,寧夏路
390,臺中市,臺中市西屯區,寧漢三街
391,臺中市,臺中市西屯區,寧漢街
392,臺中市,臺中市西屯區,崇義街
393,臺中市,臺中市西屯區,工業區七路
394,臺中市,臺中市西屯區,工業區三十七路
395,臺中市,臺中市西屯區,工業區三十九路
396,臺中市,臺中市西屯區,工業區三十五路
397,臺中市,臺中市西屯區,工業區三十六路
398,臺中市,臺中市西屯區,工業區三十路
399,臺中市,臺中市西屯區,工業區九路
400,臺中市,臺中市西屯區,工業區二十九路
401,臺中市,臺中市西屯區,工業區二路
402,臺中市,臺中市西屯區,工業區八路
403,臺中市,臺中市西屯區,工業區十一路
404,臺中市,臺中市西屯區,工業區十三路
405,臺中市,臺中市西屯區,工業區十五路
406,臺中市,臺中市西屯區,工業區十四路
407,臺中市,臺中市西屯區,工業區四十一路
408,臺中市,臺中市西屯區,工業區四十路
409,臺中市,臺中市西屯區,市政北一路
410,臺中市,臺中市西屯區,市政北三路
411,臺中市,臺中市西屯區,市政北五路
412,臺中市,臺中市西屯區,市政南一路
413,臺中市,臺中市西屯區,市政路
414,臺中市,臺中市西屯區,廣吉一街
415,臺中市,臺中市西屯區,廣福路
416,臺中市,臺中市西屯區,忠義街
417,臺中市,臺中市西屯區,惠中七街
418,臺中市,臺中市西屯區,惠中二街
419,臺中市,臺中市西屯區,惠中路
420,臺中市,臺中市西屯區,惠文一街
421,臺中市,臺中市西屯區,惠文三街
422,臺中市,臺中市西屯區,惠文五街
423,臺中市,臺中市西屯區,惠民路
424,臺中市,臺中市西屯區,成都路
425,臺中市,臺中市西屯區,敬德街
426,臺中市,臺中市西屯區,文心一路
427,臺中市,臺中市西屯區,文心路
428,臺中市,臺中市西屯區,新科路
429,臺中市,臺中市西屯區,朝富一街
430,臺中市,臺中市西屯區,朝富二街
431,臺中市,臺中市西屯區,朝富路
432,臺中市,臺中市西屯區,朝貴路
433,臺中市,臺中市西屯區,朝馬七街
434,臺中市,臺中市西屯區,朝馬二街
435,臺中市,臺中市西屯區,朝馬六街
436,臺中市,臺中市西屯區,杏林路
437,臺中市,臺中市西屯區,東海街
438,臺中市,臺中市西屯區,東興路
439,臺中市,臺中市西屯區,櫻城三街
440,臺中市,臺中市西屯區,櫻城五街
441,臺中市,臺中市西屯區,櫻花路
442,臺中市,臺中市西屯區,永昌一街
443,臺中市,臺中市西屯區,永昌二街
444,臺中市,臺中市西屯區,永福路
445,臺中市,臺中市西屯區,河南東一街
446,臺中市,臺中市西屯區,河南東二街
447,臺中市,臺中市西屯區,河南東四街
448,臺中市,臺中市西屯區,洛陽南街
449,臺中市,臺中市西屯區,洛陽路
450,臺中市,臺中市西屯區,漢口路
451,臺中市,臺中市西屯區,漢成七街
452,臺中市,臺中市西屯區,漢成二街
453,臺中市,臺中市西屯區,漢成六街
454,臺中市,臺中市西屯區,漢成街
455,臺中市,臺中市西屯區,漢翔路
456,臺中市,臺中市西屯區,玉寶路
457,臺中市,臺中市西屯區,玉門路
458,臺中市,臺中市西屯區,環河路
459,臺中市,臺中市西屯區,甘州二街
460,臺中市,臺中市西屯區,甘州六街
461,臺中市,臺中市西屯區,甘州街
462,臺中市,臺中市西屯區,甘肅路
463,臺中市,臺中市西屯區,皇福街
464,臺中市,臺中市西屯區,福中一街
465,臺中市,臺中市西屯區,福中三街
466,臺中市,臺中市西屯區,福中二街
467,臺中市,臺中市西屯區,福中八街
468,臺中市,臺中市西屯區,福中十一街
469,臺中市,臺中市西屯區,福中十五街
470,臺中市,臺中市西屯區,福中十街
471,臺中市,臺中市西屯區,福安一街
472,臺中市,臺中市西屯區,福安三街
473,臺中市,臺中市西屯區,福安二街
474,臺中市,臺中市西屯區,福安八街
475,臺中市,臺中市西屯區,福安十一街
476,臺中市,臺中市西屯區,福安路
477,臺中市,臺中市西屯區,福康路
478,臺中市,臺中市西屯區,福星北一街
479,臺中市,臺中市西屯區,福星北二街
480,臺中市,臺中市西屯區,福星西路
481,臺中市,臺中市西屯區,福林路
482,臺中市,臺中市西屯區,福泰街
483,臺中市,臺中市西屯區,福玄路
484,臺中市,臺中市西屯區,福祥街
485,臺中市,臺中市西屯區,福科二路
486,臺中市,臺中市西屯區,福聯街
487,臺中市,臺中市西屯區,福誠路
488,臺中市,臺中市西屯區,福順路
489,臺中市,臺中市西屯區,科園三路
490,臺中市,臺中市西屯區,科園路
491,臺中市,臺中市西屯區,科雅路
492,臺中市,臺中市西屯區,筏堤西街
493,臺中市,臺中市西屯區,精明二街
494,臺中市,臺中市西屯區,精誠路
495,臺中市,臺中市西屯區,經貿七路
496,臺中市,臺中市西屯區,經貿五路
497,臺中市,臺中市西屯區,經貿十一街
498,臺中市,臺中市西屯區,美滿街
499,臺中市,臺中市西屯區,至善路
500,臺中市,臺中市西屯區,華美西街
501,臺中市,臺中市西屯區,西屯路
502,臺中市,臺中市西屯區,西苑一街
503,臺中市,臺中市西屯區,西苑二街
504,臺中市,臺中市西屯區,逢大路
505,臺中市,臺中市西屯區,逢甲路
506,臺中市,臺中市西屯區,重慶路
507,臺中市,臺中市西屯區,青海南街
508,臺中市,臺中市西屯區,順和一街
509,臺中市,臺中市西屯區,順和三街
510,臺中市,臺中市西屯區,順和二街
511,臺中市,臺中市西屯區,順和八街
512,臺中市,臺中市西屯區,順平一街
513,臺中市,臺中市西屯區,馬龍潭路
514,臺中市,臺中市西屯區,龍吉街
515,臺中市,臺中市西屯區,龍富二十一街
516,臺中市,臺中市西屯區,龍富二十路
517,臺中市,臺中市西屯區,龍德路
518,臺中市,臺中市西屯區,龍聖路
519,臺中市,臺中市西屯區,龍門二街
520,臺中市,臺中市南屯區,三厝街
521,臺中市,臺中市南屯區,三民西路
522,臺中市,臺中市南屯區,五權西路
523,臺中市,臺中市南屯區,京展街
524,臺中市,臺中市南屯區,保安七街
525,臺中市,臺中市南屯區,保安九街
526,臺中市,臺中市南屯區,保安五街
527,臺中市,臺中市南屯區,保安六街
528,臺中市,臺中市南屯區,公益路
529,臺中市,臺中市南屯區,南屯路
